Cod_Classe;Cod_Test;Regione;Data Validit…;Categoria;Uso;Specialita;CtarG Prova;Euro;DataCostruzione;CIntegrazioneComplessi;Alimentazione;C_KW;C_CV;Potenza;HP;Cilindrata;Ecologico;InstazioneImpianto;DataInstazioneImpianto;Portata;;AssiMotrice;AssiRimorchio;SospensioniPneumatiche;GncioTraino;PesoRimorchio;12(mensilità);11;10;9;8;7;6;5;4;3;2;1;
Bollo.c01.1216;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;405;382;348;313;278;243;208;174;139;104,7;69,5;34,8;
Bollo.c01.1217;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;97,2;91,8;83,4;75;66,6;58,2;49,8;42;33,6;25,02;16,68;8,34;
Bollo.c01.1218;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;162;153;139;125;111;97;83;70;56;41,7;27,8;13,9;
Bollo.c01.1219;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;249,48;235,44;214,24;192,68;171,12;149,56;128;107,44;85,88;64,38;42,81;21,42;
Bollo.c01.1220;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;251,91;237,73;216,33;194,56;172,79;151,02;129,25;108,48;86,71;65,01;43,23;21,63;
Bollo.c01.1221;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;405;382;348;313;278;243;208;174;139;104,7;69,5;34,8;
Bollo.c01.1222;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;93;87,6;79,8;72;63,6;55,8;48;40,2;31,8;23,94;15,96;7,98;
Bollo.c01.1223;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;155;146;133;120;106;93;80;67;53;39,9;26,6;13,3;
Bollo.c01.1224;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;238,52;224,84;205;184,8;163,6;143,4;123,2;103;81,8;61,5;40,96;20,5;
Bollo.c01.1225;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;240,84;227,03;207;186,6;165,2;144,8;124,4;104;82,6;62,1;41,36;20,7;
Bollo.c01.1226;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;387;365;333;300;266;233;200;167;133;99,9;66,5;33,3;
Bollo.c01.1227;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;93;87,6;79,8;72;63,6;55,8;48;40,2;31,8;23,94;15,96;7,98;
Bollo.c01.1228;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;155;146;133;120;106;93;80;67;53;39,9;26,6;13,3;
Bollo.c01.1229;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;238,52;224,84;205;184,8;163,6;143,4;123,2;103;81,8;61,5;40,96;20,5;
Bollo.c01.1230;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;240,84;227,03;207;186,6;165,2;144,8;124,4;104;82,6;62,1;41,36;20,7;
Bollo.c01.1231;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;387;365;333;300;266;233;200;167;133;99,9;66,5;33,3;
Bollo.c01.1232;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1233;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1234;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1235;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1236;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1237;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1238;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1239;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1240;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1241;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1242;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1243;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1244;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1245;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1246;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1247;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1248;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1249;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1250;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1251;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1252;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1253;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1254;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1255;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1256;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1257;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1258;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1259;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1260;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1261;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1262;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1263;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1264;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1265;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1266;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1267;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1268;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1269;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1270;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1271;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1272;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1273;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1274;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1275;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1276;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1277;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;60;;;;;;;;;NO;;;27;25,5;23,16;20,88;18,54;16,2;13,92;11,58;9,3;6,96;4,62;2,34;
Bollo.c01.1278;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;100;;;;;;;;;NO;;;45;42,5;38,6;34,8;30,9;27;23,2;19,3;15,5;11,6;7,7;3,9;
Bollo.c01.1279;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;136;;;;;;;;;NO;;;61,2;57,8;52,5;47,33;42,02;36,72;31,55;26,25;21,08;15,78;10,47;5,3;
Bollo.c01.1280;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;137;;;;;;;;;NO;;;61,65;58,23;52,88;47,68;42,33;36,99;31,78;26,44;21,24;15,89;10,55;5,34;
Bollo.c01.1281;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2018;;ELE;SI;;;200;;;;;;;;;NO;;;90;85;77,2;69,6;61,8;54;46,4;38,6;31;23,2;15,4;7,8;
Bollo.c01.1282;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2022;;B-E;SI;;;200;;;;;;;;;NO;;;310;292;266;240;212;186;160;134;106;79,8;53,2;26,6;
Bollo.c01.1283;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2022;;B-E;SI;;;60;;;;;;;;;NO;;;93;87,6;79,8;72;63,6;55,8;48;40,2;31,8;23,94;15,96;7,98;
Bollo.c01.1284;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2022;;B-E;SI;;;100;;;;;;;;;NO;;;155;146;133;120;106;93;80;67;53;39,9;26,6;13,3;
Bollo.c01.1285;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2022;;B-E;SI;;;136;;;;;;;;;NO;;;210,8;198,56;180,88;163,2;144,16;126,48;108,8;91,12;72,08;54,26;36,18;18,09;
Bollo.c01.1286;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B-E;SI;;;137;;;;;;;;;NO;;;212,35;200,02;182,21;164,4;145,22;127,41;109,6;91,79;72,61;54,66;36,44;18,22;
Bollo.c01.1287;01-01;UMBRIA;01/01/2022;AV;SG;;;0;01/01/2022;;B-E;SI;;;200;;;;;;;;;NO;;;310;292;266;240;212;186;160;134;106;79,8;53,2;26,6;
Bollo.c01.1288;01-01;UMBRIA;01/01/2022;AV;SG;;;1;01/01/2022;;B-E;SI;;;60;;;;;;;;;NO;;;93;87,6;79,8;72;63,6;55,8;48;40,2;31,8;23,94;15,96;7,98;
Bollo.c01.1289;01-01;UMBRIA;01/01/2022;AV;SG;;;2;01/01/2022;;B-E;SI;;;100;;;;;;;;;NO;;;155;146;133;120;106;93;80;67;53;39,9;26,6;13,3;
Bollo.c01.1290;01-01;UMBRIA;01/01/2022;AV;SG;;;3;01/01/2022;;B-E;SI;;;136;;;;;;;;;NO;;;210,8;198,56;180,88;163,2;144,16;126,48;108,8;91,12;72,08;54,26;36,18;18,09;
Bollo.c01.1291;01-01;UMBRIA;01/01/2022;AV;SG;;;4;01/01/2022;;B-E;SI;;;137;;;;;;;;;NO;;;212,35;200,02;182,21;164,4;145,22;127,41;109,6;91,79;72,61;54,66;36,44;18,22;
Bollo.c01.1292;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;45;42,6;38,4;34,8;30,9;27,06;23,16;19,32;15,48;11,58;7,74;3,84;
Bollo.c01.1293;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;75;71;64;58;51,5;45,1;38,6;32,2;25,8;19,3;12,9;6,4;
Bollo.c01.1294;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;115,68;108,8;98,56;88,96;79,22;69,22;59,12;49,41;39,59;29,63;19,78;9,86;
Bollo.c01.1295;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;116,81;109,85;99,52;89,82;79,99;69,89;59,69;49,89;39,97;29,92;19,97;9,95;
Bollo.c01.1296;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;188;176;160;144;128,5;112,1;95,6;80;64,1;48;32;16;
Bollo.c01.1297;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;45;42,6;38,4;34,8;30,9;27,06;23,16;19,32;15,48;11,58;7,74;3,84;
Bollo.c01.1298;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;75;71;64;58;51,5;45,1;38,6;32,2;25,8;19,3;12,9;6,4;
Bollo.c01.1299;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;115,68;108,8;98,56;88,96;79,22;69,22;59,12;49,41;39,59;29,63;19,78;9,86;
Bollo.c01.1300;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;116,81;109,85;99,52;89,82;79,99;69,89;59,69;49,89;39,97;29,92;19,97;9,95;
Bollo.c01.1301;01-01;UMBRIA;01/01/2022;AP;SG;;;0;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;188;176;160;144;128,5;112,1;95,6;80;64,1;48;32;16;
Bollo.c01.1302;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;43,8;41,4;37,2;33,6;29,88;26,16;22,44;18,66;14,94;11,22;7,5;3,72;
Bollo.c01.1303;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;73;69;62;56;49,8;43,6;37,4;31,1;24,9;18,7;12,5;6,2;
Bollo.c01.1304;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;112,24;106,08;95,48;86,24;76,8;67;57,56;47,91;38,33;28,78;19,23;9,55;
Bollo.c01.1305;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;113,33;107,11;96,41;87,08;77,55;67,65;58,12;48,38;38,7;29,06;19,42;9,64;
Bollo.c01.1306;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;182;172;155;140;124,8;108,6;93,4;77,8;62,2;46,7;31,2;15,5;
Bollo.c01.1307;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;43,8;41,4;37,2;33,6;29,88;26,16;22,44;18,66;14,94;11,22;7,5;3,72;
Bollo.c01.1308;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;73;69;62;56;49,8;43,6;37,4;31,1;24,9;18,7;12,5;6,2;
Bollo.c01.1309;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;112,24;106,08;95,48;86,24;76,8;67;57,56;47,91;38,33;28,78;19,23;9,55;
Bollo.c01.1310;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;113,33;107,11;96,41;87,08;77,55;67,65;58,12;48,38;38,7;29,06;19,42;9,64;
Bollo.c01.1311;01-01;UMBRIA;01/01/2022;AP;SG;;;1;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;182;172;155;140;124,8;108,6;93,4;77,8;62,2;46,7;31,2;15,5;
Bollo.c01.1312;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;42;39,6;36;32,4;28,8;25,2;21,6;18;14,4;10,8;7,2;3,6;
Bollo.c01.1313;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;70;66;60;54;48;42;36;30;24;18;12;6;
Bollo.c01.1314;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;107,8;101,64;92,4;83,16;73,92;64,68;55,44;46,24;37;27,76;18,48;9,24;
Bollo.c01.1315;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;108,85;102,63;93,3;83,97;74,64;65,31;55,98;46,69;37,36;28,03;18,66;9,33;
Bollo.c01.1316;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;175;165;150;135;120;105;90;75,1;60,1;45,1;30;15;
Bollo.c01.1317;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;42;39,6;36;32,4;28,8;25,2;21,6;18;14,4;10,8;7,2;3,6;
Bollo.c01.1318;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;70;66;60;54;48;42;36;30;24;18;12;6;
Bollo.c01.1319;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;107,8;101,64;92,4;83,16;73,92;64,68;55,44;46,24;37;27,76;18,48;9,24;
Bollo.c01.1320;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;108,85;102,63;93,3;83,97;74,64;65,31;55,98;46,69;37,36;28,03;18,66;9,33;
Bollo.c01.1321;01-01;UMBRIA;01/01/2022;AP;SG;;;2;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;175;165;150;135;120;105;90;75,1;60,1;45,1;30;15;
Bollo.c01.1322;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;40,8;38,4;34,8;31,2;27,78;24,3;20,88;17,4;13,92;10,44;6,96;3,48;
Bollo.c01.1323;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;68;64;58;52;46,3;40,5;34,8;29;23,2;17,4;11,6;5,8;
Bollo.c01.1324;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;104,36;98,56;89,32;80,08;71,5;62,46;53,52;44,62;35,73;26,8;17,86;8,93;
Bollo.c01.1325;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;105,37;99,52;90,19;80,86;72,2;63,07;54,04;45,06;36,08;27,06;18,04;9,02;
Bollo.c01.1326;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;169;160;145;130;116,3;101,5;86,8;72,4;58;43,5;29;14,5;
Bollo.c01.1327;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;40,8;38,4;34,8;31,2;27,78;24,3;20,88;17,4;13,92;10,44;6,96;3,48;
Bollo.c01.1328;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;68;64;58;52;46,3;40,5;34,8;29;23,2;17,4;11,6;5,8;
Bollo.c01.1329;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;104,36;98,56;89,32;80,08;71,5;62,46;53,52;44,62;35,73;26,8;17,86;8,93;
Bollo.c01.1330;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;105,37;99,52;90,19;80,86;72,2;63,07;54,04;45,06;36,08;27,06;18,04;9,02;
Bollo.c01.1331;01-01;UMBRIA;01/01/2022;AP;SG;;;3;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;169;160;145;130;116,3;101,5;86,8;72,4;58;43,5;29;14,5;
Bollo.c01.1332;01-01;UMBRIA;01/01/2022;AP;SG;;;4;01/01/2022;;B;SI;;;60;;;;;;;;;NO;;;39;36,6;33;29,94;26,58;23,28;19,98;16,62;13,32;9,96;6,66;3,3;
Bollo.c01.1333;01-01;UMBRIA;01/01/2022;AP;SG;;;4;01/01/2022;;B;SI;;;100;;;;;;;;;NO;;;65;61;55;49,9;44,3;38,8;33,3;27,7;22,2;16,6;11,1;5,5;
Bollo.c01.1334;01-01;UMBRIA;01/01/2022;AP;SG;;;4;01/01/2022;;B;SI;;;136;;;;;;;;;NO;;;99,92;93,76;84,88;76,9;68,42;59,68;51,26;42,68;34,19;25,56;17,08;8,49;
Bollo.c01.1335;01-01;UMBRIA;01/01/2022;AP;SG;;;4;01/01/2022;;B;SI;;;137;;;;;;;;;NO;;;100,89;94,67;85,71;77,65;69,09;60,26;51,76;43,09;34,52;25,81;17,24;8,57;
Bollo.c01.1336;01-01;UMBRIA;01/01/2022;AP;SG;;;4;01/01/2022;;B;SI;;;200;;;;;;;;;NO;;;162;152;138;124,9;111,3;96,8;83,2;69,3;55,5;41,5;27,7;13,8;
